Date,Name,Tweets,EUR_GBP,USD_GBP,RUB_GBP
2019-11-19,Boris Johnson,The only way to restore trust in our democracy is to get Brexit done. #BackBoris #LeadersDebate,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Our new Brexit deal will boost opportunities for people in all four parts of our precious Union. I will always defe… https://t.co/7zhR07pZuL,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"Our great new deal means we can take back control of our laws, borders and trade. It delivers a clean break from th… https://t.co/8Zb28sBPFX",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"A majority Conservative government will implement an Australian style, points-based immigration system. #BackBoris… https://t.co/hAk6CzDzvC",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,RT @Conservatives: THE MOMENT OF THE DEBATE SO FAR: @BorisJohnson calls out Jeremy Corbyn's scare-campaign on privatising the NHS. #Leaders…,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Our NHS will never be for sale #BackBoris #LeadersDebate https://t.co/IoVF5d85d7,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,We have a positive vision to get Brexit done and unleash Britain's potential 🇬🇧 #LeadersDebate https://t.co/76SQmDc0Fx,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"Let's move forward. 
Let's break the deadlock. 
Let's get Brexit done. 

#LeadersDebate https://t.co/MudpLuobFz",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,We back the police to use stop and search. https://t.co/Zdc0tSwIdz,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Let's get Brexit done and unleash Britain’s potential 🇬🇧 #LeadersDebate https://t.co/6vro0F1lBY,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Let's do this! #ITVDebate at 8pm tonight https://t.co/mcSGSIYeZG,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"✔️Getting Brexit done 
✔️20,000 new police 
✔️More money for our NHS 
✔️More money for every pupil 
✔️An Australian… https://t.co/SGHHNptO2z",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Looking forward to sharing with you my positive vision for the country 🇬🇧 https://t.co/ZbZu0ESIMI,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"RT @BorisJohnson: Tonight I’ll be sharing with you, the British people, my positive vision for this country. 

I want us to get Brexit done…",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"We are strengthening sentencing, sending a clear message that we are listening to the British people, backing the p… https://t.co/JtKQlbKwHA",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"Under a majority Conservative Government there will be:
✔️ 50 million more appointments in GP surgeries every year.… https://t.co/YEkWl5BYCc",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,We will continue to fund our NHS. We can keep doing so because we have a strong and dynamic economy. #BackBoris… https://t.co/bmu5Fb8ZF3,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Let’s get it done folks. https://t.co/4uwTYaanb4,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,We’re going to give police the powers they need to keep you and your family safe. https://t.co/Qv76PcRooR,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"Tonight I’ll be sharing with you, the British people, my positive vision for this country. 

I want us to get Brexi… https://t.co/DXyKZR53si",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,This election is about what we can do for you and your family. A majority Conservative government will end the unce… https://t.co/yz7Dlt5K41,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,I’ve met so many wonderful people on the campaign so far - we really do live in a great country. Thank you everyone… https://t.co/UxIW7z3kOg,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"I say, let’s get Brexit done so we can get on with making this the best country in the world to live for you and yo… https://t.co/fAreufjzL2",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Let’s get Brexit done and get to work on the things that matter to you. https://t.co/iXPJoAdCQ3,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,It's absolutely vital that we continue to invest more in our NHS. It represents the very best of our country.… https://t.co/2tccoNBus8,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Thank you to everyone who tuned in and watched the debate. We've got a long way to go to earn the votes of the Brit… https://t.co/RUpRx5yHlt,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"RT @Conservatives: 10 years ago Labour left this country a note...

Only by having a strong economy can you spend money on the things that…",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,We’ve introduced a landmark Environment Bill to tackle environmental priorities and leave our planet in a better co… https://t.co/3vTLM61JQV,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"When we get Brexit done by January 31st, we will go forward as a united and confident nation that has shown our fai… https://t.co/Ksd7JowVka",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,We will get Parliament working for you again. https://t.co/qVRIDcYDPc,1.1671,1.2932,82.5838
2019-11-19,Theresa May,Tonight’s #LeadersDebate has shown very clearly: the only way to get Brexit done and move our country forward is to… https://t.co/mKxMerlNAs,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"We can only invest in our great public services if we continue to support the entrepreneurs, businesses and hardwor… https://t.co/i2tctvVUwK",1.1671,1.2932,82.5838
2019-11-18,Boris Johnson,"I want a future where Brexit is done and we’re focusing on the issues that matter to you and your family.

A future… https://t.co/mry4imuYHm",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"We're backing small businesses, who are the backbone of so many of our communities.  
 
https://t.co/5HzJ4HblMn",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"We will lower taxes for small to medium size businesses, but we will postpone further corporation tax cuts so that… https://t.co/ZJI42PUlKR",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"Under my leadership, a majority Conservative government will implement an Australian style, points-based immigratio… https://t.co/cIb53zQRjW",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people… https://t.co/AM39HfJi2w",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"Let’s get Brexit done, end the uncertainty and support our fantastic small and medium-sized businesses by lowering… https://t.co/SbR87rj1zQ",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,Let's get Brexit done https://t.co/JFQaD3drgN,1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,A majority Conservative government will cut taxes for you and your family. https://t.co/JGeJvytB5G,1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,Let’s get Brexit done and introduce a fair and controlled Australian style points-based immigration system.,1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"Tonight I’ve written to Jeremy Corbyn to ask him whether he’s made up his mind on Brexit. 

Because that is why we… https://t.co/U14PVGSrpj",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people… https://t.co/3uY99HdxYk",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"✔️Getting Brexit done and ending the uncertainty 
✔️Cutting business rates 
✔️A jobs tax cut

Only a majority Conse… https://t.co/vVyZPuNDD6",1.1701,1.2966,82.6952
2019-11-18,Boris Johnson,"✔️Getting Brexit done 
✔️20,000 new police 
✔️More money for our NHS 
✔️More money for every pupil 
✔️An Australian… https://t.co/uVybrPs8w7",1.1701,1.2966,82.6952
2019-11-15,Boris Johnson,We need a fair and controlled immigration system. https://t.co/ZLCt8rFHqe,1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,Thanks to everyone across the UK who is supporting #ChildrenInNeed2019. This great cause represents much of what makes Britain special.,1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,"Today we’re announcing that a Conservative majority government will cut business rates for shops, cinemas and pubs.… https://t.co/1Bjs41di2a",1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,"I want a future where Brexit is done and we’re focusing on the issues that matter to you and your family.

A future… https://t.co/mQHMUirzwU",1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,We need to get Brexit done so that we can support our brilliant high street businesses and unleash the potential of… https://t.co/1CNnSCXZvf,1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,I’m enjoying getting out of Westminster and on the road for our campaign to get Brexit done! Let’s unleash the pote… https://t.co/SwD7Wm4SDQ,1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,"We support an Australian style points based immigration system 

✔️Control of our borders
✔️Allows us to plan ahead… https://t.co/gYxJrSZcJF",1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,"RT @Conservatives: #BackBoris to get Brexit done with a new deal so we can get on with the country's priorities. 
👇
https://t.co/tpzUYegIpz…",1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,"We want to unleash the potential of all our towns, cities and villages. 

Today we’ve announced a Conservative majo… https://t.co/zfyDXyjYxK",1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,It’s been so fantastic travelling around the country and meeting with so many of you. https://t.co/l7yNOI4Gq5,1.1673,1.2896,82.1817
2019-11-15,Boris Johnson,"Another fantastic Friday in Britain.

Thanks to the team at the Coronation Candy factory for teaching me how to mak… https://t.co/WcJw4dNn3S",1.1673,1.2896,82.1817
2019-11-14,Theresa May,"On #WorldDiabetesDay I’m supporting the 420 million people worldwide living with #diabetes,
many of whom do not hav… https://t.co/PbzOTgusMW",1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,"Thank you to the amazing people I met today in Bristol, Taunton and Wells! 

This country is positive, enthusiastic… https://t.co/TGYLxFTJL4",1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,"Hi folks, here's what I've been up to today. https://t.co/j4WyB2rsBO",1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,"Under my leadership, a majority Conservative government will implement an Australian style, points-based immigratio… https://t.co/I3tLpjPTKj",1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,RT @Conservatives: 👉 This is the only way to #GetBrexitDone ✔️ https://t.co/PJarywN6Ng,1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,"Update on floods: about 818 properties flooded. Troops helping deploy over 20,000 sandbags to protect 1,000 propert… https://t.co/0PN6k9S2Qv",1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,We need a fair and controlled Australian style points-based immigration system. https://t.co/VLX0Gw13al,1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,"When we leave the EU, we can implement an Australian style, points-based immigration system which is fair and contr… https://t.co/lOOvFATWct",1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,Another busy day ahead. https://t.co/p2myvsS9nE,1.1686,1.2857,82.3619
2019-11-14,Boris Johnson,"RT @Conservatives: This is the only way to #GetBrexitDone 👇

#BackBoris #VoteConservative https://t.co/G37Tj8L7dG",1.1686,1.2857,82.3619
2019-11-13,Boris Johnson,"We're recruiting 20,000 more police and giving them the powers they need to keep you safe. https://t.co/hC2QPgrGrd",1.166,1.2839,82.5697
2019-11-13,Boris Johnson,Huge thanks to our brilliant emergency responders and armed forces who are helping respond to the extreme weather.… https://t.co/Mk8tq7pEzM,1.166,1.2839,82.5697
2019-11-13,Boris Johnson,"RT @Conservatives: We’ve seen full-time employment reach a record high and unemployment fall to 3.8%.

We’re helping more people get the se…",1.166,1.2839,82.5697
2019-11-13,Boris Johnson,I want a future where Brexit is done and we’re focusing on the issues that matter to you and your family. A future… https://t.co/83G6ZFC3yE,1.166,1.2839,82.5697
2019-11-13,Boris Johnson,"RT @BorisJohnson: I’ve answered a few questions about Brexit, the economy and Marmite.

Watch our first election broadcast now.

https://t.…",1.166,1.2839,82.5697
2019-11-13,Boris Johnson,The Conservatives stand firmly behind the businesses and entrepreneurs who make our country great. https://t.co/JUoB6zUU47,1.166,1.2839,82.5697
2019-11-12,Boris Johnson,"I want a future where Brexit is done and we’re focusing on the issues that matter to you and your family.

A future… https://t.co/CYkJxDsKLX",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,Only a majority Conservative government can get Brexit done. https://t.co/UxaSkrEj0Y,1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,"We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people… https://t.co/61pDSw7SZN",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,"We're recruiting 20,000 more police and giving them the powers they need to keep you safe. 

https://t.co/AkIn2WCFSD",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,You work hard and that's why we want to keep your taxes low. Labour's spending plans would hit you straight in the… https://t.co/RFSofjAxWg,1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,"Under a majority Conservative Government there will be:

✔️ 50 million more appointments in GP surgeries every year… https://t.co/fwKhejnaXj",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,"Wishing Sikhs here in the UK and across the world, a very happy 550th Gurpurab of Guru Nanak Dev Ji, the founder of… https://t.co/q3etfRUoMm",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,"We will get Brexit done. 

We will get Parliament working for you again. 

We'll put uncertainty behind us so that… https://t.co/hzZJfY7DcW",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,"Yesterday I popped into one of my first employers, the Express &amp; Star.

All of the staff there do a really top job.… https://t.co/vseyGDGxfJ",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,"I’ve answered a few questions about Brexit, the economy and Marmite.

Watch our first election broadcast now.

https://t.co/boH1GfJdJU",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,"For those who’ve noticed, this really is how I make my tea. It lets it brew and makes it stronger. ☕️… https://t.co/prTKCFnWdJ",1.1659,1.2839,82.3493
2019-11-12,Boris Johnson,RT @10DowningStreet: The Prime Minister gives an update following a COBR meeting on flooding. https://t.co/exuxHnpSLx,1.1659,1.2839,82.3493
2019-11-11,Boris Johnson,"We will make more GP appointments available so that you can receive the care that you need. 

Read more:… https://t.co/1DUVqLQC23",1.1666,1.2872,82.2344
2019-11-11,Boris Johnson,"It's so important that we continue to support our veterans and thank them for all they've done for us. 

https://t.co/8dR60AsUL9",1.1666,1.2872,82.2344
2019-11-11,Boris Johnson,At 11am I will be observing two minutes of silence to remember all those who gave their lives so that we could live… https://t.co/0dXGXiTXmQ,1.1666,1.2872,82.2344
2019-11-11,Boris Johnson,RT @DefenceHQ: Armed Forces personnel and civilians working for the Ministry of Defence will gather at the Cenotaph on Whitehall to observe…,1.1666,1.2872,82.2344
