Date,Name,Tweets,USD_EUR
2012-03-29,François Hollande,Le deuxième acte sera de stimuler l'investissement. Nous créerons une banque publique d'investissement. #Landes #FH2012,1.3272
2012-03-29,François Hollande,"Si nous voulons changer, si les Français veulent tourner la page, je suis le seul qui, avec vous, peut écrire la prochaine! #Landes #FH2012",1.3272
2012-03-29,François Hollande,Je suis candidat pour exercer pleinement la responsabilité du pays. #Landes #FH2012,1.3272
2012-03-29,François Hollande,L’intégralité du discours que j'ai prononcé ce soir à Mont-de-Marsan dans les #Landes est à retrouver par ici : http://t.co/BtI9Qkxs #FH2012,1.3272
2012-03-29,François Hollande,La justice a tant manqué depuis 5 ans! #Montpellier #FH2012,1.3272
2012-03-29,François Hollande,"La France c'est l’espérance, le progrès, l'égalité et la confiance! #Landes #FH2012",1.3272
2012-03-29,François Hollande,"""Je n'ai jamais pensé que l'alternance serait mécanique"", l'entretien que j'ai accordé aujourd'hui au Monde http://t.co/yPgq0FSI #FH2012",1.3272
2012-03-28,François Hollande,Voilà que le candidat-sortant annonce qu'il va maintenant s'occuper de l’École! #Nice #FH2012,1.3337
2012-03-28,François Hollande,"Nous montrerons que la démocratie est plus forte que les marchés, que nous avons une capacité de redressement! #Nice #FH2012",1.3337
2012-03-28,François Hollande,"Il y a tant de doutes sur la capacité de la politique, tant de craintes qu'il ne soit plus possible de maitriser notre destin. #Nice #FH2012",1.3337
2012-03-28,François Hollande,"C'est vrai, il va falloir changer : changer de Président si nous voulons changer de présidence! #Nice #FH2012",1.3337
2012-03-28,François Hollande,J'apprends ce matin que le candidat-sortant promet d'être un président différent s'il était réélu. Nous connaissons la méthode.. #Nice,1.3337
2012-03-28,François Hollande,Mais cette crise est celle du capitalisme débridé. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"La crise se serait abattue comme une mauvaise pluie, comme s'il n'y était pour rien. #Nice #FH2012",1.3337
2012-03-28,François Hollande,Ce serait trop simple de penser que le candidat-sortant n'est coupable de rien alors qu'il est responsable de tout. #Nice #FH2012,1.3337
2012-03-28,François Hollande,La droite est au pouvoir depuis 10 ans. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"Conscient de ses faiblesses, il veut occulter son bilan, comme s'il n'avait pas gouverné. #Nice #FH2012",1.3337
2012-03-28,François Hollande,Il est bien temps quand a été supprimé 80 000 postes dans l’Éducation nationale. #Nice #FH2012,1.3337
2012-03-28,François Hollande,Le dernier quinquennat fut le quinquennat de l'échec et de l’incohérence. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"Nous créerons le ""contrat de générations"" : http://t.co/doCx8a0O #Nice #FH2012",1.3337
2012-03-28,François Hollande,Dois-je avoir la cruauté de rappeler que le candidat de 2007 avait promis de ramener le chômage à 5%? #Nice #FH2012,1.3337
2012-03-28,François Hollande,Je suis le candidat pour le changement. #Nice #FH2012,1.3337
2012-03-28,François Hollande,Ou est-ce que les Français veulent par un choix de conscience et de confiance donner au changement toute sa réussite? #Nice #FH2012,1.3337
2012-03-28,François Hollande,"Est-ce que les Français veulent poursuivre avec le même Président, la même politique? #Nice #FH2012",1.3337
2012-03-28,François Hollande,Je prends l'engagement ici que les collectivités locales seront respectées et qu'un nouvel acte de décentralisation sera crée. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"Mon discours, au Théâtre de verdure à Nice, c'est en direct et c'est maintenant! http://t.co/lurk4x7A #FH2012",1.3337
2012-03-28,François Hollande,"Suivez en direct notre grand rassemblement, à #Nice, dès maintenant! http://t.co/lurk4x7A #FH2012",1.3337
2012-03-28,François Hollande,"À #Nice où débutera dans quelques instants, au théâtre de verdure, notre grand rassemblement! #FH2012 http://t.co/nUIIX8sR",1.3337
2012-03-28,François Hollande,"Avez-vous signé ""l'Appel du printemps""? http://t.co/C0HO76jL #FH2012",1.3337
2012-03-28,François Hollande,L'intégralité de du discours que j'ai prononcé cet après-midi à #Nice est à retrouver par ici : http://t.co/LxJps5B7 #FH2012,1.3337
2012-03-28,François Hollande,"Je ne me détournerai pas de mon objectif: le redressement, en maitrisant la finance et en donnant la priorité à la production. #Nice #FH2012",1.3337
2012-03-28,François Hollande,"Oui, il y aura de la justice, oui il y aura une limite à ces revenus indécents. #Nice #FH2012",1.3337
2012-03-28,François Hollande,"Nous créerons un contrat de formation : pour un chômeur de longue durée la condition de retour à l'emploi, c'est la formation. #Nice #FH2012",1.3337
2012-03-28,François Hollande,Nous créerons des centres fermés pour éviter la prison qui est souvent l'école de la récidive. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"À l'issue de notre rassemblement à #Nice, j'ai répondu aux questions de la presse : http://t.co/Yam9ITbq #FH2012",1.3337
2012-03-28,François Hollande,"Je veux que la victoire se décide. Elle est proche, mais elle n'est pas acquise! #Nice #FH2012",1.3337
2012-03-28,François Hollande,La droite ne peut escompter de rester au pouvoir que si les Français venaient à douter d’eux-mêmes. #Nice #FH2012,1.3337
2012-03-28,François Hollande,Cette campagne doit nous permettre de rendre irréversible le changement! #Nice #FH2012,1.3337
2012-03-28,François Hollande,La France peut être capable de changer la direction de l'Europe. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"La droite dira ""si la gauche revient, elle va vider les caisses"". Mais c'est déjà fait! #Nice #FH2012",1.3337
2012-03-28,François Hollande,"La droite utilisera toutes les peurs : la peur de l'autre, la peur de l'avenir, la peur de la gauche. #Nice #FH2012",1.3337
2012-03-28,François Hollande,"Oui, je tiendrai bon, jusqu'au bout! Tenir bon parce que je veux que nous puissions gagner l'élection présidentielle ensemble. #Nice #FH2012",1.3337
2012-03-28,François Hollande,"Je mène cette campagne avec ténacité, j'ai un cap et je n'en dévie point. #Nice #FH2012",1.3337
2012-03-28,François Hollande,"Pour mener cette politique, nous aurons besoin d'un État impartial et d'une justice indépendante. #Nice #FH2012",1.3337
2012-03-28,François Hollande,Le danger le plus grand serait de penser que nous ne pourrions plus agir. #Nice #FH2012,1.3337
2012-03-28,François Hollande,La sécurité n'est pas une valeur de gauche ou de droite. La sécurité est une obligation. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"Nous devons donner toute sa place à la jeunesse de France, ce qui veut dire que l’Éducation nationale sera prioritaire. #Nice #FH2012",1.3337
2012-03-28,François Hollande,La laïcité n'est pas une valeur à éclipse. Il n'y a pas de laïcité ouverte ou positive il y a LA laïcité. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"J'apprends, il y a quelques heures, qu'un des patrons du CAC 40 s'est augmenté de 16 millions d'euros. #Nice #FH2012",1.3337
2012-03-28,François Hollande,La justice c'est de faire en sorte d'encadrer les loyers là où il y a spéculation. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"Notre pays mérite mieux que ce qu'il a aujourd'hui, notre pays mérite le changement et l'espoir. #Nice #FH2012",1.3337
2012-03-28,François Hollande,"J'établirai une allocation d'étude pour des jeunes, avec des conditions de ressources. #Nice #FH2012",1.3337
2012-03-28,François Hollande,Nous mettrons plus de République dans la France de demain. #Nice #FH2012,1.3337
2012-03-28,François Hollande,"Chacun, dans la République, doit avoir les mêmes droits et les mêmes devoirs. #Nice #FH2012",1.3337
2012-03-28,François Hollande,Nous ne pouvons pas regarder les uns les autres dans leur apparence mais dans leur évidence : chaque Français est un citoyen de France.,1.3337
2012-03-27,François Hollande,"Suivez en direct notre grand rassemblement à Boulogne-sur-mer, en plein air, sur le bassin Napoléon : http://t.co/lurk4x7A #FH2012",1.3333
2012-03-27,François Hollande,L'intégralité de mon intervention il y a quelques instants sur la politique de la mer est à écouter par ici : http://t.co/EJjjprV1 #FH2012,1.3333
2012-03-27,François Hollande,Si un groupe ne veut plus garder un site mais fait tout pour empêcher la reprise nous devons le contraindre à léguer à un repreneur. #Findus,1.3333
2012-03-27,François Hollande,"Les salariés de #Findus abandonnent 10 jours de RTT pour que l'entreprise investisse, et celle-ci menace de se débarrasser du site.",1.3333
2012-03-27,François Hollande,Je souhaite dénoncer les comportement de l'actionnariat qui demande des efforts aux salariés et ne respecte pas ses engagements. #Findus,1.3333
2012-03-27,François Hollande,"Rencontre avec les salariés, menacés de licenciements, de l'usine Findus de Boulogne-sur-Mer. #FH2012 http://t.co/hTugI490",1.3333
2012-03-27,François Hollande,"À la presse qui me pose la question, j'explique que le père de Merah n'avait qu'une seule chose à faire, c'était se taire.",1.3333
2012-03-27,François Hollande,"J'arrive à la gare de Calais, accueilli par les élus locaux et par la presse! #FH2012 http://t.co/rFanaJxw",1.3333
2012-03-27,François Hollande,"Devant la presse,j'explique que nous ne pouvons pas accepter les quotas individuels pour les pêcheurs. #Calais #FH2012 http://t.co/QfNMpiti",1.3333
2012-03-27,François Hollande,"A l'issue de la visite de l'Eurotunnel, j'ai répondu à la presse. Voici l'intégralité de mon intervention : http://t.co/nAKaXasF #FH2012",1.3333
2012-03-27,François Hollande,Visite du tunnel de service d'Eurotunnel. #FH2012 http://t.co/uO4ugDdu,1.3333
2012-03-27,François Hollande,"Rencontre avec les ouvriers d'Eurotunnel dans les ateliers de l'entreprise, à Calais. #FH2012 http://t.co/NOKFY93i",1.3333
2012-03-27,François Hollande,"Dans le TGV, direction Calais pour rencontrer les salariés d'Eurotunnel puis les salariés de Findus. #FH2012 http://t.co/3dsxAKU6",1.3333
2012-03-27,François Hollande,"La réunion publique que nous avons organisée à #Bondy, hier soir, est à retrouver en vidéo par ici : http://t.co/uMSfTvsX #FH2012",1.3333
2012-03-27,François Hollande,"Je suis venu ici, à Boulogne-sur-Mer, pour dire que demain, dans le gouvernement que je composerai, il y aura un Ministre de la Mer. #FH2012",1.3333
2012-03-27,François Hollande,"Je voulais être là, à Boulogne-sur-mer, pour parler de la mer avec vous. Nous sommes la deuxième puissance maritime du monde! #FH2012",1.3333
2012-03-27,François Hollande,Je vous donne rendez-vous pour un rassemblement en plein air sur le bassin Napoléon à Boulogne-sur-Mer à partir de 18h! #FH2012,1.3333
2012-03-27,François Hollande,Nous avons eu ces derniers jours une émouvante vision de la communauté nationale. #FH2012,1.3333
2012-03-27,François Hollande,Ce ne sont pas les patrons qui vont nous donner des leçons sur la compétitivité! #FH2012,1.3333
2012-03-27,François Hollande,"Rien ne doit empêcher le changement, rien ne doit arrêter le mouvement qui nous conduira le 6 mai à la victoire. #FH2012",1.3333
2012-03-27,François Hollande,"La campagne s'est suspendue, elle ne s'est pas interrompue. #FH2012",1.3333
2012-03-27,François Hollande,"La peur est un spectre, une illusion, c'est ce qui nous empêche d'avancer. Face à la peur, c'est le courage qui gagne toujours. #FH2012",1.3333
2012-03-27,François Hollande,"La seule chose qu'il convient de craindre, ce serait la poursuite du mandat du président-sortant. #FH2012",1.3333
2012-03-27,François Hollande,"Le candidat-sortant s'emploie à diffuser la peur de l'autre, le peur du changement, la peur de la gauche. #FH2012",1.3333
2012-03-27,François Hollande,C'est parce que je crois à la justice que je souhaite porter l'effort sur l’École. #FH2012,1.3333
2012-03-27,François Hollande,La justice sera le mandat du prochain président de la République. #FH2012,1.3333
2012-03-27,François Hollande,"Le résumé, en images, de ma rencontre avec les salariés d'Eurotunnel et de ma visite du tunnel de service : http://t.co/6rcinlmE #FH2012",1.3333
2012-03-27,François Hollande,Il y a des inégalités qui ne sont pas supportables dans notre pays. #FH2012,1.3333
2012-03-27,François Hollande,C'est la raison pour laquelle j'ai proposé la création d'une banque publique d'investissement. #FH2012,1.3333
2012-03-27,François Hollande,"Ma politique, c'est celle du redressement de notre production! #FH2012",1.3333
2012-03-27,François Hollande,RT @VincentFeltesse: Je vais annoncer sur #RadioHollande  que le cap du million de portes frappées à été franchi ! (1041235 portes  à la ...,1.3333
2012-03-27,François Hollande,Nous avons appris hier les chiffres du chômage qui concerne 4 millions de nos compatriotes. C'est 1 million de plus qu'en juin 2007. #FH2012,1.3333
2012-03-27,François Hollande,La campagne se fera sur la capacité du politique à tracer un autre chemin. #FH2012,1.3333
2012-03-27,François Hollande,Nous voulons bâtir une Europe de la prospérité et non une Europe de l'austérité. #FH2012,1.3333
2012-03-26,François Hollande,Ne pas avoir fait de campagne pour l'inscription sur les listes électorales est un manquement du pouvoir en place. #bondyblog #FH2012,1.3276
2012-03-26,François Hollande,La pire défaite électorale? Le 21 avril 2002. #bondyblog #FH2012,1.3276
2012-03-26,François Hollande,Ma plus belle défaite électorale? Les législatives de 1981 en Corrèze! #bondyblog #FH2012,1.3276
2012-03-26,François Hollande,La première réforme que j'engagerai? La réforme fiscale. #bondyblog #FH2012,1.3276
2012-03-26,François Hollande,"Ma devise? Demain est un autre jour! Rien ne s'arrête, la bataille n'est, pour un élu, jamais terminée. #bondyblog #FH2012",1.3276
